sentence_type,country,msg_type,repeat,mmsi,status,turn,speed,accuracy,lon,lat,course,heading,second,maneuver,raim,radio,ais_version,imo,callsign,shipname,ship_type,to_bow,to_stern,to_port,to_starboard,epfd,month,day,hour,minute,draught,destination,dte
AIVDM,Greece,1,0,241959000,0,-0.0,13.2,True,67.543208,19.058682,316.6,319,59,0,False,98342,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,373562000,0,0.0,10.8,True,74.070885,14.021962,346.2,345,51,0,False,2197,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,5,0,538008997,,,,,,,,,,,,,2,9686558,V7A4176,YOUNG SPIRIT,70,173,33,8,24,1,10,14,22,30,13.2,HAZIRA,False
AIVDM,Marshall Islands,1,0,538003860,9,-128.0,0.0,True,70.674933,18.362517,360.0,511,1,0,True,2191,,,,,,,,,,,,,,,,,
AIVDM,Barbados,1,0,314876000,0,0.0,11.6,True,70.15924,13.806218,65.9,67,58,0,False,49501,,,,,,,,,,,,,,,,,
AIVDM,Vietnam,1,0,574005600,0,0.0,14.3,True,72.943833,14.175367,131.0,130,1,0,False,24648,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352004155,0,0.0,14.0,True,73.551878,12.809347,146.0,149,58,0,False,24648,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636018102,0,0.0,12.3,False,72.934263,14.376765,155.2,153,2,0,False,24648,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.8,True,72.931297,15.27566,173.2,180,1,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,South Korea,3,0,440438000,0,0.0,11.8,False,73.856417,13.932617,347.0,346,0,0,False,8480,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538005426,3,0.0,9.5,False,73.181628,13.950717,62.3,63,3,0,False,65630,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,566510000,0,0.0,14.0,True,72.857622,16.11374,343.3,345,2,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,South Korea,3,0,440438000,0,0.0,11.8,False,73.856417,13.932617,347.0,346,0,0,False,0,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.7,True,72.9313,15.275628,174.6,180,2,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Hong Kong,1,0,477242800,0,0.0,13.7,True,67.060973,16.043078,142.6,142,0,0,False,32881,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,1,566510000,0,0.0,14.0,True,72.857622,16.11374,343.3,345,2,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419000298,0,0.0,7.8,True,72.509038,19.101407,350.1,349,3,0,True,2248,,,,,,,,,,,,,,,,,
AIVDM,Singapore,3,0,566510000,0,0.0,14.0,True,72.857602,16.113802,343.2,345,3,0,False,7249,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538007463,0,-0.0,11.9,False,71.816528,15.635935,336.6,336,2,0,False,2255,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,215577000,0,0.0,17.1,True,69.788122,14.625395,130.7,128,2,0,False,2219,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,229716000,0,-0.0,12.3,False,72.470017,13.965562,319.3,321,0,0,False,32908,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.6,True,72.9313,15.275603,176.9,180,3,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Guinea-Bissau,1,0,630001194,0,0.0,16.2,True,72.977948,15.722408,168.0,168,3,0,False,196757,,,,,,,,,,,,,,,,,
AIVDM,Guinea-Bissau,1,1,630001194,0,0.0,16.2,True,72.977948,15.722408,168.0,168,3,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538009790,0,0.0,11.1,True,72.114067,15.219583,326.0,328,3,0,False,98471,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,563286100,0,0.0,0.4,False,68.584665,21.497203,203.1,259,5,0,False,98473,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636019669,0,0.0,11.7,True,69.55093,14.909753,135.3,135,3,0,False,32941,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.6,True,72.931298,15.275573,176.4,180,4,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,563361000,0,0.0,17.6,False,72.031427,15.940673,147.5,148,25,0,False,49804,,,,,,,,,,,,,,,,,
AIVDM,South Korea,3,0,440438000,0,-127.0,11.8,False,73.856383,13.932833,347.0,345,4,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,1,563361000,0,0.0,17.6,False,72.031427,15.940673,147.5,148,25,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,1,563361000,0,0.0,17.6,False,72.031427,15.940673,147.5,148,25,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538008997,0,0.0,11.8,False,73.063572,15.173178,347.3,347,3,0,False,49606,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.6,True,72.9313,15.275545,175.1,180,5,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Palau,1,0,511101414,0,-2.0,11.9,False,73.305053,15.442967,327.0,328,4,0,False,133274,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,215217000,0,0.0,15.4,False,70.925918,18.400465,115.7,116,4,0,False,115280,,,,,,,,,,,,,,,,,
AIVDM,South Korea,3,0,440438000,0,-127.0,11.8,False,73.856383,13.932833,347.0,345,4,0,False,3744,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352004121,0,0.0,11.2,False,72.085673,15.49633,335.0,332,4,0,False,2277,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,1,215217000,0,0.0,15.4,False,70.925918,18.400465,115.7,116,4,0,False,0,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.8,True,72.931302,15.275518,173.0,180,6,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636019156,0,0.0,10.3,False,67.91688,14.705835,320.7,323,2,0,False,2300,,,,,,,,,,,,,,,,,
AIVDM,United Kingdom,1,0,235335000,0,0.0,16.3,True,71.780712,16.522933,152.8,150,1,0,False,2268,,,,,,,,,,,,,,,,,
AIVDM,Vietnam,1,0,574005600,0,0.0,14.4,True,72.94415,14.1751,131.0,130,7,0,False,49942,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001019,0,0.0,12.4,False,72.061113,16.078293,153.8,151,7,0,False,12,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.7,True,72.931307,15.275488,173.0,180,7,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538006490,0,0.0,11.0,False,72.439262,15.049467,150.6,148,32,0,False,24648,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001470,0,0.0,11.3,False,73.574667,14.029423,341.0,340,7,0,False,82085,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419740000,0,0.0,12.7,True,72.4938,14.182967,139.0,139,8,0,False,33076,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636020364,0,0.0,12.3,True,72.483958,14.216097,141.5,140,6,0,False,82278,,,,,,,,,,,,,,,,,
AIVDM,Japan,1,0,431938000,0,0.0,14.4,False,69.617798,15.048538,140.7,141,5,0,False,65855,,,,,,,,,,,,,,,,,
AIVDM,India,1,1,419740000,0,0.0,12.7,True,72.4938,14.182967,139.0,139,8,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,215577000,0,0.0,17.1,True,69.788495,14.625078,130.6,128,8,0,False,115206,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001541,0,1.0,13.4,True,72.971713,15.31899,342.3,343,8,0,False,98630,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.8,True,72.931307,15.275458,173.3,181,8,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Netherlands Antilles,1,0,306213000,0,0.0,12.5,False,70.624912,16.33913,313.4,316,30,0,False,155724,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352898749,0,2.0,10.7,False,70.328185,15.009268,134.2,135,9,0,False,2249,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352004122,8,0.0,10.7,False,73.7635,13.938167,138.0,137,9,0,False,65876,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636024494,0,-1.0,12.0,True,73.195633,14.937558,337.9,336,47,0,False,65878,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419900757,3,-128.0,0.0,False,71.455127,19.019087,177.1,511,10,0,False,65886,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538003951,0,0.0,12.5,True,70.800133,15.906433,319.0,320,8,0,False,98662,,,,,,,,,,,,,,,,,
AIVDM,South Korea,1,0,440438000,0,-127.0,11.8,False,73.856333,13.93305,348.0,344,8,0,False,33130,,,,,,,,,,,,,,,,,
AIVDM,Singapore,3,1,566510000,0,1.0,14.0,True,72.85749,16.114177,343.2,345,9,0,False,0,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.8,True,72.931308,15.27543,172.8,181,9,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Singapore,3,1,566510000,0,1.0,14.0,True,72.85749,16.114177,343.2,345,9,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,5,0,636018102,,,,,,,,,,,,,1,9318060,A8LP6,BELITA,71,242,90,30,12,1,10,15,22,30,14.3,INMUN-LKCMB,False
AIVDM,Panama,1,0,373562000,0,0.0,10.9,True,74.070777,14.022412,346.0,346,0,0,False,33170,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.6,True,72.931303,15.275398,176.9,181,10,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636022636,0,2.0,8.6,False,72.545305,18.299938,348.7,350,10,0,False,82704,,,,,,,,,,,,,,,,,
AIVDM,Norway,1,0,257394000,0,0.0,13.0,True,73.055117,14.608017,340.0,342,10,0,False,2199,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001453,0,0.0,11.1,False,72.734752,16.461298,333.4,336,8,0,False,49588,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,563361000,0,0.0,17.6,False,72.031697,15.940255,147.7,148,31,0,False,24648,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419228000,0,10.0,6.1,False,72.834873,17.649485,340.7,344,10,0,False,82362,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.5,True,72.931298,15.27537,176.9,181,11,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,215217000,0,-1.0,15.4,False,70.926325,18.400278,115.7,116,10,0,False,65985,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419000298,0,0.0,7.8,True,72.508982,19.101728,350.5,349,12,0,True,33221,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,566510000,0,0.0,13.9,True,72.857435,16.114363,343.3,345,12,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538005426,3,0.0,9.5,False,73.181985,13.950907,62.1,63,13,0,False,24648,,,,,,,,,,,,,,,,,
AIVDM,Barbados,1,0,314876000,0,0.0,11.6,True,70.159812,13.806463,66.2,67,9,0,False,24648,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636018102,0,0.0,12.3,False,72.934533,14.37619,155.3,153,13,0,False,33236,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,1,566510000,0,0.0,13.9,True,72.857435,16.114363,343.3,345,12,0,False,0,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.6,True,72.931295,15.275343,174.5,181,12,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538007463,0,-1.0,11.9,False,71.816308,15.636393,336.4,337,11,0,False,24648,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,372781000,0,0.0,12.3,True,67.261317,15.741317,321.0,325,10,0,False,33248,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,1,538007463,0,-1.0,11.9,False,71.816308,15.636393,336.4,337,11,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,1,538007463,0,-1.0,11.9,False,71.816308,15.636393,336.4,337,11,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Vietnam,1,0,574005600,0,0.0,14.3,True,72.944467,14.17485,130.0,130,13,0,False,49942,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538009790,0,0.0,11.1,True,72.1138,15.219967,326.0,328,12,0,False,66043,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.6,True,72.931295,15.275313,174.5,181,13,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,563286100,0,0.0,0.5,False,68.584655,21.497175,203.0,259,14,0,False,49444,,,,,,,,,,,,,,,,,
AIVDM,Japan,1,0,431938000,0,0.0,14.4,False,69.61806,15.04822,141.0,141,11,0,False,2271,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352004155,0,0.0,14.0,True,73.55236,12.808642,145.0,149,11,0,False,2243,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,229716000,0,0.0,12.3,False,72.469638,13.965993,319.8,321,10,0,False,24648,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.9,True,72.931293,15.275283,172.9,181,14,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,215577000,0,0.0,17.1,True,69.788868,14.624803,130.6,128,14,0,False,98860,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636019669,0,0.0,11.8,True,69.551352,14.909365,135.3,135,13,0,False,24648,,,,,,,,,,,,,,,,,
AIVDM,Singapore,3,0,566510000,0,0.0,13.9,True,72.85738,16.11455,343.3,345,15,0,False,7201,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.9,True,72.931293,15.275255,172.9,181,15,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Guinea-Bissau,1,0,630001194,0,0.0,16.2,True,72.97813,15.721523,168.4,168,15,0,False,197208,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538006490,0,0.0,11.0,False,72.439473,15.04911,150.2,148,40,0,False,49644,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.7,True,72.931293,15.275227,175.8,181,16,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352004121,0,0.0,11.2,False,72.085417,15.496847,334.2,332,15,0,False,2277,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538008997,0,0.0,11.7,False,73.063428,15.173763,347.3,347,14,0,False,2206,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352002071,0,0.0,11.5,False,73.680543,14.439193,344.1,343,16,0,False,115389,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.6,True,72.931293,15.2752,175.4,181,17,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636019156,0,0.0,10.3,False,67.916565,14.706203,320.4,323,12,0,False,33431,,,,,,,,,,,,,,,,,
AIVDM,Hong Kong,1,0,477174300,0,0.0,12.0,False,66.0633,17.06993,139.6,137,18,0,False,24648,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636020364,0,0.0,12.3,True,72.484285,14.215693,141.7,140,15,0,False,82278,,,,,,,,,,,,,,,,,
AIVDM,Netherlands Antilles,1,0,306213000,0,0.0,12.5,False,70.624515,16.339488,313.0,316,39,0,False,245921,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,1,636019156,0,0.0,10.3,False,67.916565,14.706203,320.4,323,12,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636020930,0,0.0,10.9,False,74.832197,11.956528,340.9,342,16,0,False,49212,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352898749,0,-2.0,10.7,False,70.328513,15.008948,134.5,135,18,0,False,33449,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,563361000,0,0.0,17.6,False,72.032013,15.93977,147.6,148,38,0,False,2218,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538003951,0,0.0,12.6,True,70.7997,15.906933,319.0,320,18,0,False,33453,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419740000,0,0.0,12.7,True,72.4942,14.182517,139.0,139,18,0,False,24648,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001019,0,0.0,12.4,False,72.061407,16.077738,153.3,151,18,0,False,49411,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001541,0,-2.0,13.4,True,72.971545,15.319527,342.2,343,17,0,False,24648,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.7,True,72.931295,15.275173,176.4,181,18,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,South Korea,1,0,440438000,0,-127.0,11.8,False,73.856183,13.933583,347.0,343,18,0,False,33477,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,1,563120300,0,0.0,11.6,True,73.22798,15.884733,330.8,330,19,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001470,0,0.0,11.4,False,73.57446,14.029977,341.1,340,18,0,False,24648,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352004122,8,0.0,10.7,False,73.763833,13.937833,138.0,137,17,0,False,33485,,,,,,,,,,,,,,,,,
AIVDM,South Korea,3,0,440438000,0,-127.0,11.8,False,73.856183,13.933583,346.0,343,18,0,False,1904,,,,,,,,,,,,,,,,,
AIVDM,Vietnam,1,0,574005600,0,0.0,14.3,True,72.944767,14.174583,130.0,129,19,0,False,33492,,,,,,,,,,,,,,,,,
AIVDM,United Kingdom,1,0,235335000,0,0.0,16.3,True,71.78114,16.522127,152.8,150,14,0,False,66261,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636024494,0,1.0,12.0,True,73.195417,14.938075,336.8,337,57,0,False,99036,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.7,True,72.9313,15.275142,175.5,181,19,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,South Korea,3,0,440438000,0,-127.0,11.8,False,73.856183,13.933583,346.0,343,18,0,False,4112,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,373562000,0,0.0,10.9,True,74.07064,14.022902,345.6,346,10,0,False,24648,,,,,,,,,,,,,,,,,
AIVDM,South Korea,3,0,440163000,8,0.0,12.8,True,71.176528,15.829517,136.2,138,17,0,False,78189,,,,,,,,,,,,,,,,,
AIVDM,Japan,1,0,431938000,0,-0.0,14.4,False,69.61833,15.047905,140.8,141,17,0,False,33534,,,,,,,,,,,,,,,,,
AIVDM,Barbados,1,0,314876000,0,0.0,11.6,True,70.16022,13.806643,65.9,67,17,0,False,82269,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.8,True,72.931308,15.275108,173.6,181,20,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Norway,1,0,257394000,0,0.0,12.9,True,73.054933,14.608567,340.0,342,20,0,False,24648,,,,,,,,,,,,,,,,,
AIVDM,Cyprus,1,0,210540000,0,0.0,12.8,True,69.426522,18.99639,297.8,297,18,0,False,99088,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538003860,9,-128.0,0.0,True,70.674927,18.362525,360.0,511,21,0,True,66333,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,371290000,0,0.0,14.0,True,69.180815,14.492918,218.0,220,21,0,False,2253,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.8,True,72.931312,15.275077,172.6,181,21,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,1,636015170,0,2.0,10.2,False,70.935857,17.122622,87.1,86,22,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,1,566510000,0,1.0,14.0,True,72.857268,16.114923,343.3,345,21,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636018102,0,0.0,12.3,False,72.934802,14.375617,155.5,153,23,0,False,33605,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.9,True,72.931315,15.275047,173.1,181,22,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Guinea-Bissau,1,1,630001194,0,0.0,16.1,True,72.97824,15.721008,168.0,168,22,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538005426,3,0.0,9.5,False,73.182425,13.951132,62.3,63,23,0,False,99165,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,563286100,0,0.0,0.5,False,68.584643,21.497152,203.7,259,24,0,False,24648,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538007463,0,1.0,11.9,False,71.816055,15.63696,336.1,337,22,0,False,99187,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.7,True,72.931315,15.27502,175.9,181,23,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,563361000,0,0.0,17.6,False,72.032242,15.93942,147.7,148,43,0,False,24648,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538009790,0,0.0,11.1,True,72.1135,15.2204,326.0,328,22,0,False,66430,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,1,538007463,0,1.0,11.9,False,71.816055,15.63696,336.1,337,22,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636023027,0,-0.0,17.7,False,73.206727,11.69347,314.0,313,22,0,False,159984,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,1,563361000,0,0.0,17.6,False,72.032242,15.93942,147.7,148,43,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,229716000,0,0.0,12.3,False,72.469262,13.966427,319.5,321,20,0,False,33673,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,215217000,0,-1.0,15.4,False,70.927138,18.399907,115.4,116,22,0,False,33676,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,372781000,0,0.0,12.4,True,67.260917,15.741817,321.0,325,22,0,False,24648,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.6,True,72.931315,15.274993,177.8,181,24,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Barbados,5,0,314876000,,,,,,,,,,,,,0,9625798,8P2236,GANI,70,161,29,10,22,1,10,14,14,0,13.2,IN MRM,False
AIVDO,Unknown,1,0,987654321,0,0.0,6.7,True,72.931317,15.274965,175.6,180,25,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,United Kingdom,1,0,235335000,0,0.0,16.3,True,71.781355,16.521722,152.8,150,20,0,False,24648,,,,,,,,,,,,,,,,,
AIVDM,Vietnam,1,0,574005600,0,0.0,14.3,True,72.945083,14.174333,129.0,129,25,0,False,33733,,,,,,,,,,,,,,,,,
AIVDM,Japan,1,0,431938000,0,-0.0,14.4,False,69.618597,15.047588,140.9,141,23,0,False,2290,,,,,,,,,,,,,,,,,
AIVDM,Palau,1,0,511101414,0,-0.0,12.0,False,73.304427,15.443917,327.0,328,24,0,False,164808,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352004121,0,0.0,11.3,False,72.085213,15.497278,334.9,332,24,0,False,33753,,,,,,,,,,,,,,,,,
AIVDM,Malta,5,0,229716000,,,,,,,,,,,,,2,9692844,9HA3544,CAPTAIN PARIS,89,210,42,24,21,1,10,17,9,0,8.2,FUJAIRAH FOR ORDERS,False
AIVDO,Unknown,1,0,987654321,0,0.0,6.6,True,72.93132,15.274935,174.4,180,26,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Japan,1,0,431126000,0,0.0,12.0,False,69.977965,18.61328,157.0,156,27,0,False,24648,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538008997,0,0.0,11.8,False,73.063305,15.174297,347.0,348,24,0,False,82373,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,1,352004121,0,0.0,11.3,False,72.085213,15.497278,334.9,332,24,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Singapore,3,0,566510000,0,0.0,14.0,True,72.857167,16.115238,343.4,346,26,0,False,7329,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352002071,0,0.0,11.5,False,73.680392,14.439717,344.4,343,26,0,False,82620,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,215577000,0,0.0,17.1,True,69.789632,14.624202,130.6,128,27,0,False,2240,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001019,0,0.0,12.4,False,72.061653,16.077265,153.8,151,27,0,False,33798,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.9,True,72.931315,15.274903,171.3,180,27,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636020364,0,0.0,12.3,True,72.484687,14.215202,141.6,140,25,0,False,33802,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538006490,0,0.0,11.0,False,72.439763,15.048622,150.3,148,51,0,False,49638,,,,,,,,,,,,,,,,,
AIVDM,Cyprus,1,0,212546000,0,0.0,11.0,False,70.35207,17.443543,126.2,125,25,0,False,99349,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001470,0,0.0,11.3,False,73.574293,14.030427,341.2,340,27,0,False,19,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636019156,0,-0.0,10.3,False,67.916238,14.7066,320.0,323,23,0,False,33836,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.6,True,72.931313,15.274873,174.7,180,28,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352898749,0,-2.0,10.7,False,70.32888,15.008593,134.5,135,29,0,False,66605,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001541,0,-2.0,13.4,True,72.971348,15.320123,342.2,343,27,0,False,2276,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419740000,0,0.0,12.7,True,72.494633,14.182033,139.0,139,29,0,False,33847,,,,,,,,,,,,,,,,,
AIVDM,Netherlands Antilles,3,0,306213000,0,0.0,12.5,False,70.624035,16.339932,313.9,316,50,0,False,150883,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,1,636019156,0,-0.0,10.3,False,67.916238,14.7066,320.0,323,23,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352004122,8,0.0,10.8,False,73.764333,13.937333,138.0,137,29,0,False,33854,,,,,,,,,,,,,,,,,
AIVDM,South Korea,1,0,440438000,0,0.0,11.8,False,73.85605,13.93405,345.0,342,28,0,False,49181,,,,,,,,,,,,,,,,,
AIVDM,India,1,1,419001541,0,-2.0,13.4,True,72.971348,15.320123,342.2,343,27,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,India,1,1,419740000,0,0.0,12.7,True,72.494633,14.182033,139.0,139,29,0,False,0,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.7,True,72.931312,15.274842,175.5,180,29,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538003951,0,0.0,12.6,True,70.7993,15.907367,319.0,320,28,0,False,24648,,,,,,,,,,,,,,,,,
